unique_sample_id,class_id,class_name,component_id,area_pixels,centroid_y,centroid_x
Scoliosis__S_33.jpg,13,L1,3,909,447.8294829482948,140.9064906490649
Scoliosis__S_33.jpg,13,L1,13,286,446.83216783216784,85.18881118881119
Scoliosis__S_33.jpg,14,L2,2,834,467.2913669064748,133.52398081534773
Scoliosis__S_33.jpg,14,L2,3,507,461.71992110453647,80.30571992110454
Scoliosis__S_33.jpg,15,L3,1,3503,498.8401370254068,104.50471024835855
Scoliosis__S_33.jpg,15,L3,6,61,531.9344262295082,143.11475409836066
Scoliosis__S_33.jpg,16,L4,1,3443,539.1806564042986,106.93958756898054
Scoliosis__S_33.jpg,17,L5,2,1336,568.3375748502993,104.44311377245509
Scoliosis__S_33.jpg,17,L5,4,52,571.1730769230769,152.05769230769232
Scoliosis__S_44.jpg,1,T1,1,1520,40.03486842105263,180.19736842105263
Scoliosis__S_44.jpg,2,T2,1,386,57.6139896373057,199.91450777202073
Scoliosis__S_44.jpg,2,T2,2,869,83.04257767548907,144.0747986191024
Scoliosis__S_44.jpg,2,T2,9,43,121.95348837209302,124.06976744186046
Scoliosis__S_44.jpg,2,T2,11,35,166.85714285714286,83.71428571428571
Scoliosis__S_44.jpg,3,T3,1,2755,91.95934664246823,168.51288566243196
Scoliosis__S_44.jpg,4,T4,6,1354,132.98892171344164,158.14918759231907
Scoliosis__S_44.jpg,4,T4,22,68,177.16176470588235,86.8970588235294
Scoliosis__S_44.jpg,5,T5,1,350,139.72857142857143,130.24285714285713
Scoliosis__S_44.jpg,5,T5,7,106,173.49056603773585,110.95283018867924
Scoliosis__S_44.jpg,5,T5,8,776,188.7242268041237,53.597938144329895
Scoliosis__S_44.jpg,5,T5,15,157,190.21019108280254,82.90445859872611
Scoliosis__S_44.jpg,5,T5,17,30,203.13333333333333,64.5
Scoliosis__S_44.jpg,5,T5,20,87,218.77011494252875,73.91954022988506
Scoliosis__S_44.jpg,5,T5,21,43,241.25581395348837,88.30232558139535
Scoliosis__S_44.jpg,6,T6,3,30,200.93333333333334,48.333333333333336
Scoliosis__S_44.jpg,6,T6,15,722,309.9861495844875,195.36980609418282
Scoliosis__S_44.jpg,6,T6,24,94,330.0851063829787,218.09574468085106
Scoliosis__S_44.jpg,7,T7,1,63,202.04761904761904,56.34920634920635
Scoliosis__S_44.jpg,7,T7,3,1836,229.37037037037038,54.06808278867102
Scoliosis__S_44.jpg,7,T7,9,61,324.8688524590164,214.72131147540983
Scoliosis__S_44.jpg,7,T7,31,207,339.5990338164251,235.05314009661836
Scoliosis__S_44.jpg,7,T7,61,47,384.06382978723406,261.8936170212766
Scoliosis__S_44.jpg,8,T8,1,397,249.67002518891687,57.35264483627204
Scoliosis__S_44.jpg,8,T8,11,107,344.5700934579439,221.6355140186916
Scoliosis__S_44.jpg,8,T8,24,112,349.80357142857144,240.85714285714286
Scoliosis__S_44.jpg,8,T8,46,75,469.97333333333336,237.98666666666668
Scoliosis__S_44.jpg,9,T9,1,146,316.3904109589041,184.54794520547946
Scoliosis__S_44.jpg,9,T9,5,160,327.78125,235.55
Scoliosis__S_44.jpg,9,T9,7,165,335.41212121212124,206.0848484848485
Scoliosis__S_44.jpg,9,T9,16,169,357.05325443786984,235.6449704142012
Scoliosis__S_44.jpg,9,T9,39,89,382.2134831460674,254.0
Scoliosis__S_44.jpg,9,T9,41,49,388.2857142857143,234.57142857142858
Scoliosis__S_44.jpg,10,T10,2,233,322.9399141630901,177.78540772532187
Scoliosis__S_44.jpg,10,T10,6,183,336.879781420765,194.327868852459
Scoliosis__S_44.jpg,10,T10,13,168,355.2261904761905,217.63095238095238
Scoliosis__S_44.jpg,10,T10,16,56,368.92857142857144,221.85714285714286
Scoliosis__S_44.jpg,11,T11,2,65,367.6461538461538,230.1076923076923
Scoliosis__S_44.jpg,11,T11,4,51,376.54901960784315,241.19607843137254
Scoliosis__S_44.jpg,11,T11,5,46,378.3478260869565,216.30434782608697
Scoliosis__S_44.jpg,11,T11,9,32,385.9375,236.9375
Scoliosis__S_44.jpg,11,T11,14,103,401.0194174757282,245.98058252427185
Scoliosis__S_44.jpg,12,T12,8,489,432.05930470347647,249.48875255623722
Scoliosis__S_44.jpg,13,L1,1,46,389.54347826086956,251.7608695652174
Scoliosis__S_44.jpg,13,L1,3,643,410.9113530326594,243.04821150855366
Scoliosis__S_44.jpg,13,L1,5,276,427.95652173913044,257.731884057971
Scoliosis__S_44.jpg,13,L1,6,101,446.2475247524753,211.3861386138614
Scoliosis__S_44.jpg,14,L2,1,33,446.06060606060606,217.6969696969697
Scoliosis__S_44.jpg,14,L2,2,530,451.09811320754716,258.3905660377358
Scoliosis__S_44.jpg,14,L2,4,378,464.9920634920635,210.8862433862434
Scoliosis__S_44.jpg,15,L3,4,3184,485.62311557788945,241.25188442211055
Scoliosis__S_44.jpg,15,L3,8,80,473.2625,194.0125
Scoliosis__S_44.jpg,15,L3,10,60,528.05,238.71666666666667
Scoliosis__S_44.jpg,16,L4,1,163,488.2269938650307,215.87116564417178
Scoliosis__S_44.jpg,16,L4,2,36,501.94444444444446,175.94444444444446
Scoliosis__S_44.jpg,16,L4,3,5056,534.7523734177215,212.32931170886076
Scoliosis__S_44.jpg,17,L5,2,65,546.6,135.27692307692308
Scoliosis__S_44.jpg,17,L5,5,8121,586.106267701022,184.73747075483314
Scoliosis__S_45.jpg,1,T1,1,2938,83.52450646698435,159.10959836623553
Scoliosis__S_45.jpg,2,T2,1,2652,113.54260935143289,156.14328808446456
Scoliosis__S_45.jpg,3,T3,1,5260,170.92414448669203,150.16273764258554
Scoliosis__S_45.jpg,4,T4,3,126,177.54761904761904,129.1904761904762
Scoliosis__S_45.jpg,4,T4,5,541,229.32532347504622,140.9648798521257
Scoliosis__S_45.jpg,5,T5,1,2079,214.45069745069745,107.93265993265993
Scoliosis__S_45.jpg,6,T6,14,182,238.14835164835165,105.47252747252747
Scoliosis__S_45.jpg,6,T6,22,31,242.32258064516128,66.64516129032258
Scoliosis__S_45.jpg,7,T7,1,1032,250.62306201550388,86.62984496124031
Scoliosis__S_45.jpg,7,T7,7,52,270.03846153846155,94.36538461538461
Scoliosis__S_45.jpg,7,T7,18,288,386.74305555555554,158.36458333333334
Scoliosis__S_45.jpg,8,T8,1,2047,278.8163165608207,74.68490473864192
Scoliosis__S_45.jpg,9,T9,1,2361,308.9080897924608,66.29690808979247
Scoliosis__S_45.jpg,10,T10,1,1455,335.1189003436426,82.78556701030928
Scoliosis__S_45.jpg,11,T11,1,57,344.82456140350877,104.50877192982456
Scoliosis__S_45.jpg,11,T11,4,34,355.44117647058823,98.0
Scoliosis__S_45.jpg,12,T12,1,460,398.40434782608696,166.7586956521739
Scoliosis__S_45.jpg,13,L1,5,819,418.1306471306471,180.26129426129427
Scoliosis__S_45.jpg,13,L1,8,102,440.078431372549,158.98039215686273
Scoliosis__S_45.jpg,13,L1,9,113,455.39823008849555,177.26548672566372
Scoliosis__S_45.jpg,14,L2,1,106,470.311320754717,184.9433962264151
Scoliosis__S_45.jpg,14,L2,20,61,510.11475409836066,219.18032786885246
Scoliosis__S_45.jpg,15,L3,1,1241,513.7832393231265,251.32634971796938
Scoliosis__S_45.jpg,15,L3,15,134,526.1641791044776,190.3582089552239
Scoliosis__S_45.jpg,16,L4,1,2299,546.3083949543279,217.71074380165288
Scoliosis__S_45.jpg,16,L4,6,262,575.5190839694657,154.15267175572518
Scoliosis__S_45.jpg,17,L5,1,2669,580.6912701386287,192.87635818658674
Scoliosis__S_45.jpg,17,L5,4,34,603.7941176470588,176.2058823529412
Scoliosis__S_48.jpg,1,T1,1,2144,92.70289179104478,187.8241604477612
Scoliosis__S_48.jpg,2,T2,1,2411,118.92202405640813,188.94608046453754
Scoliosis__S_48.jpg,3,T3,1,2186,146.64547118023788,184.99817017383347
Scoliosis__S_48.jpg,3,T3,11,42,173.8095238095238,177.4047619047619
Scoliosis__S_48.jpg,4,T4,3,1670,177.30778443113772,183.82754491017965
Scoliosis__S_48.jpg,4,T4,13,32,238.96875,150.5625
Scoliosis__S_48.jpg,4,T4,15,30,238.3,122.63333333333334
Scoliosis__S_48.jpg,5,T5,1,1084,183.95018450184503,159.25645756457564
Scoliosis__S_48.jpg,5,T5,20,178,223.02808988764045,176.7134831460674
Scoliosis__S_48.jpg,5,T5,24,53,221.33962264150944,145.32075471698113
Scoliosis__S_48.jpg,5,T5,30,1947,258.6183872624551,141.6224961479199
Scoliosis__S_48.jpg,6,T6,1,1538,212.62873862158648,151.09297789336802
Scoliosis__S_48.jpg,6,T6,43,256,255.52734375,115.578125
Scoliosis__S_48.jpg,6,T6,94,48,274.1666666666667,119.125
Scoliosis__S_48.jpg,7,T7,4,35,312.2857142857143,47.457142857142856
Scoliosis__S_48.jpg,7,T7,7,3413,369.765016114855,103.55523000292997
Scoliosis__S_48.jpg,7,T7,43,55,417.3818181818182,86.4
Scoliosis__S_48.jpg,8,T8,1,579,298.01727115716756,122.81001727115716
Scoliosis__S_48.jpg,8,T8,6,78,326.3974358974359,42.42307692307692
Scoliosis__S_48.jpg,8,T8,19,31,360.16129032258067,62.16129032258065
Scoliosis__S_48.jpg,8,T8,20,1881,402.05103668261563,92.92131844763423
Scoliosis__S_48.jpg,8,T8,68,1333,427.41335333833456,173.46811702925731
Scoliosis__S_48.jpg,8,T8,79,1182,464.3756345177665,207.6057529610829
Scoliosis__S_48.jpg,8,T8,82,38,458.63157894736844,154.81578947368422
Scoliosis__S_48.jpg,9,T9,2,193,309.81865284974094,133.8860103626943
Scoliosis__S_48.jpg,9,T9,3,315,315.5365079365079,104.41269841269842
Scoliosis__S_48.jpg,9,T9,8,222,332.0405405405405,85.34684684684684
Scoliosis__S_48.jpg,9,T9,41,123,381.4227642276423,70.0
Scoliosis__S_48.jpg,10,T10,1,718,329.9275766016713,100.51532033426184
Scoliosis__S_48.jpg,10,T10,8,44,326.1136363636364,128.79545454545453
Scoliosis__S_48.jpg,10,T10,9,169,346.64497041420117,43.094674556213015
Scoliosis__S_48.jpg,10,T10,12,304,366.74013157894734,48.651315789473685
Scoliosis__S_48.jpg,11,T11,1,112,356.60714285714283,119.40178571428571
Scoliosis__S_48.jpg,12,T12,3,69,369.8985507246377,132.8840579710145
Scoliosis__S_48.jpg,12,T12,4,74,383.6216216216216,147.95945945945945
Scoliosis__S_48.jpg,12,T12,5,80,405.5125,118.3125
Scoliosis__S_48.jpg,12,T12,6,120,416.84166666666664,75.20833333333333
Scoliosis__S_48.jpg,13,L1,1,845,430.40236686390534,137.63431952662722
Scoliosis__S_48.jpg,13,L1,2,112,422.74107142857144,71.95535714285714
Scoliosis__S_48.jpg,13,L1,3,177,433.909604519774,92.6045197740113
Scoliosis__S_48.jpg,13,L1,4,125,433.68,212.592
Scoliosis__S_48.jpg,13,L1,10,94,444.21276595744683,172.01063829787233
Scoliosis__S_48.jpg,13,L1,14,98,451.3061224489796,218.6326530612245
Scoliosis__S_48.jpg,13,L1,25,68,461.70588235294116,225.69117647058823
Scoliosis__S_48.jpg,13,L1,31,36,469.9166666666667,157.5
Scoliosis__S_48.jpg,14,L2,1,433,449.21247113163975,162.554272517321
Scoliosis__S_48.jpg,14,L2,3,58,452.32758620689657,66.17241379310344
Scoliosis__S_48.jpg,14,L2,5,73,461.17808219178085,144.7945205479452
Scoliosis__S_48.jpg,14,L2,8,649,481.4653312788906,164.9090909090909
Scoliosis__S_48.jpg,14,L2,10,32,473.65625,200.75
Scoliosis__S_48.jpg,14,L2,11,129,476.09302325581393,246.3875968992248
Scoliosis__S_48.jpg,14,L2,13,32,486.875,222.625
Scoliosis__S_48.jpg,15,L3,2,3934,505.0061006609049,203.36070157600406
Scoliosis__S_48.jpg,15,L3,11,360,541.0388888888889,164.2722222222222
Scoliosis__S_48.jpg,16,L4,1,577,535.842287694974,187.37261698440207
Scoliosis__S_64.jpg,1,T1,1,844,136.65876777251185,235.06516587677726
Scoliosis__S_64.jpg,2,T2,1,1423,155.11243851018975,215.8952916373858
Scoliosis__S_64.jpg,2,T2,6,166,195.85542168674698,170.80722891566265
Scoliosis__S_64.jpg,2,T2,11,45,248.77777777777777,139.46666666666667
Scoliosis__S_64.jpg,3,T3,1,45,155.3111111111111,199.0222222222222
Scoliosis__S_64.jpg,3,T3,3,122,168.5737704918033,222.9672131147541
Scoliosis__S_64.jpg,3,T3,6,49,169.89795918367346,192.57142857142858
Scoliosis__S_64.jpg,3,T3,9,110,176.53636363636363,221.02727272727273
Scoliosis__S_64.jpg,3,T3,10,83,184.63855421686748,209.9156626506024
Scoliosis__S_64.jpg,3,T3,15,76,192.57894736842104,201.27631578947367
Scoliosis__S_64.jpg,3,T3,17,103,200.63106796116506,191.07766990291262
Scoliosis__S_64.jpg,4,T4,2,281,177.53380782918148,209.60142348754448
Scoliosis__S_64.jpg,4,T4,4,53,174.22641509433961,230.50943396226415
Scoliosis__S_64.jpg,4,T4,9,62,190.61290322580646,178.4516129032258
Scoliosis__S_64.jpg,4,T4,10,485,199.08041237113403,206.6061855670103
Scoliosis__S_64.jpg,4,T4,22,283,222.7703180212014,133.7773851590106
Scoliosis__S_64.jpg,4,T4,27,48,228.6875,115.89583333333333
Scoliosis__S_64.jpg,4,T4,32,34,239.11764705882354,99.17647058823529
Scoliosis__S_64.jpg,5,T5,2,496,182.62298387096774,189.44556451612902
Scoliosis__S_64.jpg,5,T5,15,692,238.2398843930636,116.57947976878613
Scoliosis__S_64.jpg,5,T5,31,41,241.53658536585365,95.2439024390244
Scoliosis__S_64.jpg,5,T5,71,91,299.34065934065933,113.04395604395604
Scoliosis__S_64.jpg,6,T6,7,721,264.59084604715673,103.5117891816921
Scoliosis__S_64.jpg,6,T6,23,56,318.67857142857144,74.08928571428571
Scoliosis__S_64.jpg,6,T6,32,1106,357.67721518987344,76.45750452079567
Scoliosis__S_64.jpg,7,T7,3,39,257.43589743589746,128.69230769230768
Scoliosis__S_64.jpg,7,T7,10,104,271.00961538461536,123.125
Scoliosis__S_64.jpg,7,T7,27,49,297.7551020408163,66.22448979591837
Scoliosis__S_64.jpg,7,T7,28,106,311.2169811320755,69.01886792452831
Scoliosis__S_64.jpg,7,T7,32,938,376.9765458422175,121.4456289978678
Scoliosis__S_64.jpg,7,T7,36,101,378.15841584158414,92.37623762376238
Scoliosis__S_64.jpg,7,T7,53,36,383.3611111111111,148.05555555555554
Scoliosis__S_64.jpg,7,T7,179,43,409.3488372093023,109.09302325581395
Scoliosis__S_64.jpg,8,T8,8,990,294.0858585858586,91.84040404040404
Scoliosis__S_64.jpg,8,T8,18,48,310.1041666666667,75.79166666666667
Scoliosis__S_64.jpg,8,T8,21,31,318.741935483871,64.90322580645162
Scoliosis__S_64.jpg,8,T8,30,3244,434.0739827373613,149.0431565967941
Scoliosis__S_64.jpg,8,T8,140,46,478.1304347826087,216.82608695652175
Scoliosis__S_64.jpg,9,T9,9,356,315.28932584269666,90.69101123595506
Scoliosis__S_64.jpg,9,T9,11,43,318.13953488372096,59.06976744186046
Scoliosis__S_64.jpg,9,T9,124,1408,493.0724431818182,195.1427556818182
Scoliosis__S_64.jpg,10,T10,2,127,329.06299212598424,94.22834645669292
Scoliosis__S_64.jpg,10,T10,3,100,333.5,74.52
Scoliosis__S_64.jpg,11,T11,1,1416,359.625,99.49505649717514
Scoliosis__S_64.jpg,12,T12,1,488,398.8299180327869,103.57172131147541
Scoliosis__S_64.jpg,12,T12,3,717,415.6680613668061,166.99860529986054
Scoliosis__S_64.jpg,12,T12,42,35,418.9142857142857,153.88571428571427
Scoliosis__S_64.jpg,12,T12,62,543,451.9097605893186,206.01473296500922
Scoliosis__S_64.jpg,12,T12,72,92,446.0108695652174,181.6413043478261
Scoliosis__S_64.jpg,12,T12,108,30,467.2,198.7
Scoliosis__S_64.jpg,12,T12,116,245,480.51836734693876,226.22448979591837
Scoliosis__S_64.jpg,14,L2,7,32,474.34375,235.75
Scoliosis__S_64.jpg,14,L2,11,361,498.5124653739612,234.7617728531856
Scoliosis__S_64.jpg,14,L2,39,62,506.56451612903226,182.16129032258064
Scoliosis__S_64.jpg,14,L2,44,99,519.6666666666666,195.33333333333334
Scoliosis__S_64.jpg,15,L3,10,123,509.650406504065,222.8617886178862
Scoliosis__S_64.jpg,15,L3,12,507,527.8145956607495,245.4536489151874
Scoliosis__S_64.jpg,15,L3,13,702,532.1153846153846,205.46723646723646
Scoliosis__S_64.jpg,15,L3,23,35,552.8285714285714,141.31428571428572
Scoliosis__S_64.jpg,15,L3,25,41,561.780487804878,222.58536585365854
Scoliosis__S_64.jpg,15,L3,29,77,561.4415584415584,239.01298701298703
Scoliosis__S_64.jpg,16,L4,1,1561,550.5554131966688,221.82319026265213
Scoliosis__S_64.jpg,16,L4,4,49,532.6122448979592,187.59183673469389
Scoliosis__S_64.jpg,17,L5,1,91,558.5604395604396,211.01098901098902
Scoliosis__S_64.jpg,17,L5,3,157,577.1592356687898,249.54140127388536
Scoliosis__S_64.jpg,17,L5,4,553,583.4810126582279,196.65822784810126
Scoliosis__S_64.jpg,17,L5,7,173,587.6473988439307,137.67052023121389
Scoliosis__S_67.jpg,1,T1,1,2010,85.19253731343284,174.61691542288557
Scoliosis__S_67.jpg,2,T2,1,1670,109.07784431137725,184.8760479041916
Scoliosis__S_67.jpg,2,T2,2,1272,173.45283018867926,131.65172955974842
Scoliosis__S_67.jpg,3,T3,2,2640,141.9,179.82537878787878
Scoliosis__S_67.jpg,3,T3,15,198,188.96969696969697,144.53535353535352
Scoliosis__S_67.jpg,3,T3,21,65,201.63076923076923,146.75384615384615
Scoliosis__S_67.jpg,4,T4,5,1412,186.05028328611897,163.04320113314446
Scoliosis__S_67.jpg,4,T4,9,58,178.25862068965517,116.8103448275862
Scoliosis__S_67.jpg,4,T4,20,319,200.86206896551724,94.11912225705329
Scoliosis__S_67.jpg,4,T4,23,45,197.04444444444445,121.71111111111111
Scoliosis__S_67.jpg,4,T4,32,40,206.85,111.2
Scoliosis__S_67.jpg,4,T4,42,42,211.8095238095238,95.02380952380952
Scoliosis__S_67.jpg,5,T5,9,46,182.58695652173913,155.7391304347826
Scoliosis__S_67.jpg,5,T5,15,1747,219.24842587292503,88.09215798511734
Scoliosis__S_67.jpg,5,T5,33,73,224.68493150684932,120.24657534246575
Scoliosis__S_67.jpg,5,T5,41,59,235.135593220339,114.27118644067797
Scoliosis__S_67.jpg,5,T5,45,47,255.5744680851064,75.17021276595744
Scoliosis__S_67.jpg,6,T6,3,107,226.65420560747663,111.67289719626169
Scoliosis__S_67.jpg,6,T6,17,39,236.64102564102564,77.25641025641026
Scoliosis__S_67.jpg,6,T6,18,35,238.37142857142857,111.28571428571429
Scoliosis__S_67.jpg,6,T6,32,75,268.81333333333333,124.42666666666666
Scoliosis__S_67.jpg,6,T6,36,510,287.5764705882353,138.7980392156863
Scoliosis__S_67.jpg,6,T6,39,45,301.64444444444445,162.2888888888889
Scoliosis__S_67.jpg,7,T7,1,1169,245.86142001710863,96.95124037639007
Scoliosis__S_67.jpg,7,T7,18,55,330.6181818181818,190.36363636363637
Scoliosis__S_67.jpg,7,T7,19,343,345.1661807580175,206.0466472303207
Scoliosis__S_67.jpg,7,T7,20,617,361.1345218800648,224.7131280388979
Scoliosis__S_67.jpg,7,T7,35,395,379.08354430379745,240.65569620253166
Scoliosis__S_67.jpg,8,T8,1,1145,263.79650655021834,84.19213973799127
Scoliosis__S_67.jpg,8,T8,7,34,283.2647058823529,109.55882352941177
Scoliosis__S_67.jpg,8,T8,11,44,301.0,108.8409090909091
Scoliosis__S_67.jpg,8,T8,82,48,368.4791666666667,240.16666666666666
Scoliosis__S_67.jpg,8,T8,100,319,376.69278996865205,225.06269592476488
Scoliosis__S_67.jpg,8,T8,106,1605,413.22554517133955,238.5214953271028
Scoliosis__S_67.jpg,8,T8,125,30,451.76666666666665,213.23333333333332
Scoliosis__S_67.jpg,8,T8,127,32,472.9375,175.09375
Scoliosis__S_67.jpg,9,T9,4,57,308.6140350877193,140.7719298245614
Scoliosis__S_67.jpg,9,T9,9,35,319.0857142857143,135.28571428571428
Scoliosis__S_67.jpg,9,T9,11,41,327.1219512195122,140.29268292682926
Scoliosis__S_67.jpg,10,T10,1,181,323.1767955801105,151.72375690607734
Scoliosis__S_67.jpg,10,T10,6,375,339.9386666666667,165.39733333333334
Scoliosis__S_67.jpg,11,T11,1,55,351.0181818181818,177.38181818181818
Scoliosis__S_67.jpg,11,T11,3,403,369.3399503722084,188.9602977667494
Scoliosis__S_67.jpg,12,T12,1,1376,394.1969476744186,198.06177325581396
Scoliosis__S_67.jpg,12,T12,3,98,401.3265306122449,251.23469387755102
Scoliosis__S_67.jpg,12,T12,36,148,447.69594594594594,221.1216216216216
Scoliosis__S_67.jpg,12,T12,38,38,446.7105263157895,152.18421052631578
Scoliosis__S_67.jpg,13,L1,6,3307,443.1191412156033,190.75385545811915
Scoliosis__S_67.jpg,13,L1,7,50,415.98,211.12
Scoliosis__S_67.jpg,14,L2,1,1781,474.61763054463785,168.9747332959012
Scoliosis__S_67.jpg,14,L2,3,66,473.0151515151515,207.43939393939394
Scoliosis__S_67.jpg,14,L2,6,168,485.25,211.9345238095238
Scoliosis__S_67.jpg,14,L2,8,57,494.0175438596491,223.8421052631579
Scoliosis__S_67.jpg,14,L2,13,97,507.8041237113402,106.37113402061856
Scoliosis__S_67.jpg,14,L2,19,41,514.609756097561,176.82926829268294
Scoliosis__S_67.jpg,15,L3,2,336,518.6339285714286,118.11904761904762
Scoliosis__S_67.jpg,15,L3,3,30,509.9,223.56666666666666
Scoliosis__S_67.jpg,15,L3,5,132,519.719696969697,166.8939393939394
Scoliosis__S_67.jpg,15,L3,9,129,535.8759689922481,254.43410852713177
Scoliosis__S_67.jpg,15,L3,10,279,541.8028673835125,46.551971326164875
Scoliosis__S_67.jpg,16,L4,1,3392,547.7408608490566,99.82783018867924
Scoliosis__S_67.jpg,16,L4,5,30,548.0666666666667,254.03333333333333
Scoliosis__S_67.jpg,17,L5,1,542,558.190036900369,89.61808118081181
Scoliosis__S_67.jpg,17,L5,3,32,569.15625,20.25
Scoliosis__S_70.jpg,1,T1,1,1546,104.71604139715394,181.98641655886158
Scoliosis__S_70.jpg,2,T2,1,3121,152.6254405639218,151.1694969561038
Scoliosis__S_70.jpg,2,T2,4,37,143.97297297297297,165.51351351351352
Scoliosis__S_70.jpg,3,T3,1,1284,151.9828660436137,176.23831775700936
Scoliosis__S_70.jpg,3,T3,4,128,178.59375,148.8671875
Scoliosis__S_70.jpg,3,T3,6,285,204.68070175438598,129.85614035087718
Scoliosis__S_70.jpg,4,T4,3,59,166.64406779661016,184.33898305084745
Scoliosis__S_70.jpg,4,T4,4,755,192.67682119205298,149.39072847682118
Scoliosis__S_70.jpg,4,T4,7,440,202.41590909090908,102.64090909090909
Scoliosis__S_70.jpg,4,T4,12,89,214.85393258426967,78.10112359550561
Scoliosis__S_70.jpg,5,T5,6,1648,227.77123786407768,92.24514563106796
Scoliosis__S_70.jpg,5,T5,9,35,211.85714285714286,123.68571428571428
Scoliosis__S_70.jpg,5,T5,33,337,269.2047477744807,56.00890207715133
Scoliosis__S_70.jpg,5,T5,42,269,298.69516728624535,58.24907063197026
Scoliosis__S_70.jpg,5,T5,43,34,302.0,94.55882352941177
Scoliosis__S_70.jpg,5,T5,48,65,312.33846153846156,75.35384615384615
Scoliosis__S_70.jpg,6,T6,2,205,232.46341463414635,92.96585365853659
Scoliosis__S_70.jpg,6,T6,48,120,246.75833333333333,54.59166666666667
Scoliosis__S_70.jpg,6,T6,78,79,269.6455696202532,49.53164556962025
Scoliosis__S_70.jpg,6,T6,85,35,274.7142857142857,62.114285714285714
Scoliosis__S_70.jpg,6,T6,101,2693,336.1852952098032,94.74043817304121
Scoliosis__S_70.jpg,6,T6,105,53,315.2641509433962,59.83018867924528
Scoliosis__S_70.jpg,7,T7,1,45,228.48888888888888,90.37777777777778
Scoliosis__S_70.jpg,7,T7,3,811,249.57459926017262,74.16769420468557
Scoliosis__S_70.jpg,7,T7,10,33,255.8181818181818,45.93939393939394
Scoliosis__S_70.jpg,7,T7,29,41,341.0243902439024,133.78048780487805
Scoliosis__S_70.jpg,7,T7,31,209,352.88516746411483,152.23923444976077
Scoliosis__S_70.jpg,7,T7,33,347,372.9654178674352,167.31988472622479
Scoliosis__S_70.jpg,7,T7,34,100,374.7,196.13
Scoliosis__S_70.jpg,7,T7,45,31,381.80645161290323,224.32258064516128
Scoliosis__S_70.jpg,8,T8,1,1154,273.43414211438477,85.41334488734836
Scoliosis__S_70.jpg,8,T8,5,141,290.59574468085106,43.06382978723404
Scoliosis__S_70.jpg,8,T8,8,323,310.53250773993807,70.43343653250774
Scoliosis__S_70.jpg,8,T8,11,47,309.82978723404256,51.51063829787234
Scoliosis__S_70.jpg,8,T8,16,4439,425.59968461365173,227.48839828790267
Scoliosis__S_70.jpg,8,T8,134,60,471.8333333333333,225.7
Scoliosis__S_70.jpg,8,T8,157,118,484.1525423728813,253.0084745762712
Scoliosis__S_70.jpg,9,T9,1,476,297.4873949579832,92.29201680672269
Scoliosis__S_70.jpg,9,T9,2,31,283.93548387096774,90.48387096774194
Scoliosis__S_70.jpg,9,T9,26,168,406.6904761904762,223.4047619047619
Scoliosis__S_70.jpg,9,T9,79,41,424.780487804878,244.97560975609755
Scoliosis__S_70.jpg,9,T9,170,2176,495.4577205882353,249.62637867647058
Scoliosis__S_70.jpg,9,T9,235,204,537.656862745098,244.39705882352942
Scoliosis__S_70.jpg,11,T11,1,446,347.304932735426,124.12556053811659
Scoliosis__S_70.jpg,11,T11,5,39,368.35897435897436,115.07692307692308
Scoliosis__S_70.jpg,11,T11,24,43,514.8837209302326,231.32558139534885
Scoliosis__S_70.jpg,14,L2,6,115,476.89565217391305,214.91304347826087
Scoliosis__S_70.jpg,15,L3,4,30,472.6666666666667,282.06666666666666
Scoliosis__S_70.jpg,15,L3,7,761,497.4756898817346,221.63863337713533
Scoliosis__S_70.jpg,15,L3,9,162,495.7345679012346,280.0679012345679
Scoliosis__S_70.jpg,15,L3,15,48,520.375,228.375
Scoliosis__S_70.jpg,16,L4,1,2777,543.4674108750451,227.14296002880806
Scoliosis__S_70.jpg,16,L4,6,64,524.90625,280.1875
Scoliosis__S_70.jpg,17,L5,1,2065,575.0242130750605,227.20774818401938
Scoliosis__S_72.jpg,1,T1,1,2678,101.19118745332338,151.6101568334578
Scoliosis__S_72.jpg,2,T2,2,2111,129.06063477025106,142.57839886309804
Scoliosis__S_72.jpg,3,T3,2,2412,162.9962686567164,140.42081260364841
Scoliosis__S_72.jpg,4,T4,3,37,146.59459459459458,100.4054054054054
Scoliosis__S_72.jpg,4,T4,7,328,167.84756097560975,112.13719512195122
Scoliosis__S_72.jpg,4,T4,19,375,200.41066666666666,152.70133333333334
Scoliosis__S_72.jpg,4,T4,20,60,182.56666666666666,142.96666666666667
Scoliosis__S_72.jpg,5,T5,1,116,154.81034482758622,100.1896551724138
Scoliosis__S_72.jpg,5,T5,4,1462,193.9986320109439,116.04514363885089
Scoliosis__S_72.jpg,5,T5,16,219,219.68036529680364,97.73059360730593
Scoliosis__S_72.jpg,5,T5,24,3818,274.4015191199581,134.07464641173388
Scoliosis__S_72.jpg,6,T6,2,1377,220.45098039215685,117.14960058097313
Scoliosis__S_72.jpg,6,T6,20,32,250.625,135.28125
Scoliosis__S_72.jpg,6,T6,30,2826,329.7611464968153,176.3910120311394
Scoliosis__S_72.jpg,6,T6,46,47,300.82978723404256,139.9787234042553
Scoliosis__S_72.jpg,7,T7,6,288,242.70833333333334,140.84722222222223
Scoliosis__S_72.jpg,7,T7,7,88,264.0113636363636,135.5340909090909
Scoliosis__S_72.jpg,7,T7,10,769,354.69050715214564,223.8556566970091
